-	*)	*)	*	*	
V	(V*)	*	*	*	
V	(ARG2*	(V*)	*	*	
-	*	(C-ARG1*	*	*	
V	*	*)	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	(ARG2*)	
-	*	*	*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*	*)	
-	*)	*	*	*	

-	(ARG1*	(ARG1*	*	*	
-	*)	*)	*	*	
V	(V*)	*	*	*	
V	(ARG2*	(V*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG0*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*	*	*)	(V*)	
-	*)	*	*	*	

-	(ARG1*	(ARG1*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*)	*	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	(ARGM-EXT*)	*	
V	*	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	(C-ARG1*	(ARGM-PRD*	*	
V	*	*	*	(V*)	
-	*	*)	*)	(ARG3*)	
-	*)	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-ADJ*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
-	(ARGM-PRP*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	(ARGM-NEG*)	
V	*)	*	*)	(V*)	
-	*	*	*	*	

-	(ARG1*	(ARG0*	(ARG0*	(ARG0*	
-	*)	*)	*)	*)	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*)	(V*)	*	*	
-	(ARGM-TMP*	(ARGM-TMP*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*)	*	
-	*	*	(ARGM-PRP*	*	
V	*	*	*	(V*)	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	(ARG1*)	(ARG1*)	*	*	
V	(V*)	*	*	*	
-	(ARGM-TMP*)	(ARGM-TMP*)	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*	(V*)	*	*	
-	*)	*	*	*	
-	(ARGM-ADV*)	(ARGM-ADV*)	*	*	
-	*	*	*	*	
-	(ARGM-ADV*	(ARGM-ADV*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*)	*)	*)	*)	
-	*	*	*	*	

-	(ARG0*)	*	(ARG1*)	*	
V	(V*)	*	*	*	
-	(ARG4*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-DIR*)	*	
-	*	*	(ARG0*	*	
-	*	*	*	(ARG0*)	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	(ARGM-TMP*	*	*	*	
-	*)	*	*	*	
-	(ARG1*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	(ARGM-MNR*)	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-TMP*	*	*	
V	*	*)	(V*)	*	
-	*	(ARGM-TMP*	*	*	
V	*	*)	*	(V*)	
-	*)	*	*	*	

V	(V*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*)	*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	
-	*	*	*	*	

-	(ARGM-MNR*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG0*)	*	
V	*	*)	(V*)	*	
-	*	(ARGM-TMP*	*	(ARGM-TMP*)	
-	*	*	*	(ARG0*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*)	*	*)	
-	*	*	*	*	

