.  

i >>ARG1 >>ARG1
ve > >
been > >
on > >
the > >
internet <ARG2 <ARG2
for > >
3 > >
hours <ARGM-TMP <ARGM-TMP
but >>> >>>
so > >
far >>ARGM-ADV >>ARGM-TMP
i >>ARG0 >>ARG0
've > >
got  <<<
nothing <ARG1 <ARG1
.  

i >ARG0 >ARG0
need  
to > >
know <ARG1 <ARG1
how >ARGM-MNR >ARGM-MNR
they >ARG1 >ARG1
are > >
different <<ARG1 <<ARG1
and > >
alike < <
in > >
these > >
area's <<<ARGM-LOC >

location  <<ARGM-LOC
and > >
the > >
impact  <
of > >
the > >
location <ARG0 <ARG0

reasons  
for > >
going  
into > >
war <ARG1 <ARG4

Global  
reasons  
for > >
conflict  

who >ARG0 >ARG0
fought  
the > >
wars <ARG2 <ARG1
? << <<

cost  
of  
the  
U.S.  
in  
money  
and  
men  
?  

political  
costs  
of > >
the > >
war  
?  

impact  
of > >
the > >
war <ARG0 <ARG0
on > >
the > >
American > >
people <<ARG1 <<ARG1
? <<< <<<

WILL >ARGM-MOD >ARGM-MOD
SOMEONE >ARG0 >ARG0
PLZ >ARGM-DIS >ARGM-DIS
HELP  
ME <ARG1 <ARG2
IT >ARG1 >ARG1
'S > >
DUE <ARG2 <ARG2
WENSDAY <<ARGM-TMP <<ARGM-TMP
!?!?! << 
:( << 

Different  
...  
one >ARG1 >ARG1
was > >
in > >
the > >
jungle <ARG2 <ARG2
, < <
the > >
other >ARG1 >ARG1
is > >
in > >
the > >
high > >
mountain > >
deserts <ARG2 <ARG2
.  

Alike  
...  >>
both >>ARG1 >>ARG1
were > >
fought  
for > >
securities > >
reasons <ARGM-PRP <ARGM-PRP
by > >
the > >
US <ARG0 <ARG0
( > >
no > >
matter <ARGM-ADV <ARGM-ADV
what >ARG1 >ARG1
the > >
liberal > >
revisionist > >
historians >ARG0 >ARG0
tell <<< <<<
you <ARG2 <ARG2
)  
.  

What >ARG2 >ARG2
is < <
your > >
cat > >
s > >
name <ARG1 <ARG1
and >>> >>>
why >>ARGM-CAU >>ARGM-CAU
did >> >>
you >ARG0 >ARG0
name  
him <ARG1 <ARG1
/ < <
her < <
that <ARG2 <ARG2
?  

If >> >>
you >ARG0 >ARG0
HAVE  
a > >
cat <ARG1 <ARG1
of <ARGM-ADV <ARGM-DIS
course < <
. <<< <<<

My > >
cat > >
s > >
name >ARG1 >ARG1
is > >
Twinky <ARG2 <ARG2
. < <

When >ARGM-TMP >ARGM-TMP
she >ARG1 >ARG1
was > >
a > >
tiny > >
little > >
kitten <ARG2 <ARG2
she >ARG0 >ARG0
looked  
like > >
those > >
twinky > >
snack > >
cakes <ARG1 <ARG1
. << <<

She >ARG1 >ARG1
is > >
a > >
creme > >
tabby <ARG2 <ARG2
and >> >>
I >>ARG0 >>ARG0
've > >
had << <<
her <ARG1 <ARG1
for > >
over > >
2 > >
years <ARGM-TMP <ARGM-TMP
now <ARGM-TMP <ARGM-TMP
.  

I >>ARG1 >ARG0
have  
a > >
siamese > >
lynx >C-ARG1 <ARG1
name < <ARG1
Star <ARG2 <
we >ARG0 >ARG0
called  <<<
her <ARG1 <ARG1
that <ARG2 <ARG2
because >> >>
she >ARG0 >ARG0
has <ARGM-CAU <ARGM-CAU
a > >
star > >
pattern <ARG1 <ARG1
on > >
her > >
face <ARGM-LOC <ARGM-LOC
.  

And >> >ARGM-DIS
she >ARG1 >ARG1
is > >
the > >
STAR <ARG2 <ARG2
of < <
the < <
family < <
. < <

I >ARG0 >ARG0
love  
her <ARG1 <ARG1
. << <<
:) << <<

I >ARG0 >ARG0
have  
a > >
Norwegian > >
Forest > >
Cat <ARG1 <ARG1
that >>R-ARG1 >>R-ARG1
is > >
named << <<
Achilles <ARG2 <ARG2
bc  
as > >
a > >
kitten >ARGM-PRD >ARGM-ADV
he >ARG0 >ARG0
always >ARGM-TMP >ARGM-TMP
attacked <ARGM-CAU <ARGM-CAU
your > >
feet <ARG1 <ARG1
when >ARGM-TMP >ARGM-TMP
you >ARG0 >ARG0
walked <ARGM-TMP <ARGM-TMP
by <ARGM-DIR <ARGM-DIR
!  

My > >
cat >>ARG1 >>ARG0
s > >
Called  
Frank <ARG2 <ARG2
because  
the > >
year >ARGM-TMP >ARGM-TMP
we >ARG0 >ARG0
got << <<
him <ARG1 <ARG1
was > >
the > >
year <<<ARGM-CAU <<ARGM-CAU
Frank >ARG1 >ARG1
Sinatra < <
died << <<

He >ARG0 >ARG0
also >ARGM-DIS >ARGM-DIS
had  
bright > >
blue > >
eyes <ARG1 <ARG1
like >> >
Frank >ARG0 >
Sinatra < >
did <ARGM-ADV <ARGM-ADV
:)  <<<

what >>ARG2 >>ARG2
does >> >>
it >ARG0 >ARG1
mean  
when >ARGM-TMP >ARGM-TMP
a > >
veiled > >
chameleon > >
egg >ARG1 >ARG1
is > >
soft <<ARG1 <<<ARGM-TMP
?  

my > >
female > >
chameleon >ARG0 >ARG0
just >ARGM-TMP >ARGM-TMP
laid  
eggs <ARG1 <ARG1
yesterday <ARGM-TMP <ARGM-TMP
and >>> >>>
today >ARGM-TMP >ARGM-TMP
some >ARG1 >ARG1
of < <
the < <
eggs < <
are > >
soft <ARG2 <ARG2
when >ARGM-TMP >ARGM-TMP
i >ARG0 >ARG0
mean >ARGM-TMP >ARGM-TMP
soft <ARG2 <ARG2
i >ARG0 >ARG0
mean  
like <ARGM-DIS <ARGM-DIS
not > >
like > >
ordinary > >
chameleon > >
eggs <ARG2 <ARG2
.  

They >ARG1 >ARG1
are >> >>
probably <ARGM-ADV <ARGM-ADV
infertile <ARG2 <ARG2
. < <

If > >
there > >
is >ARGM-ADV >ARGM-ADV
no > >
male <ARG1 <ARG1
they >ARG1 >ARG1
are >> >>
probably <ARGM-ADV <ARGM-ADV
infertile <ARG2 <ARG2
! < <

If >> >>
you >ARG0 >ARG0
take >>>ARGM-ADV >>>ARGM-ADV
a > >
flash > >
light <ARG1 <ARG1
and > >
shine << <<
it <ARG1 <ARG1
through > >
the > >
eggs <ARGM-DIR <ARGM-DIR
and >> >>
you >ARG0 >ARG0
see  
nothing <ARG1 <ARG1
throw  
them <ARG1 <ARG1
away <C-V <C-V
! <<< <<<

If > >
you > >
do >ARGM-ADV >ARGM-ADV
not < <
they >ARG1 >ARG1
will >ARGM-MOD >ARGM-MOD
start  
to > >
rot <C-ARG1 <C-ARG1
! << <<

If >> >>
she >ARG0 >ARG0
has >>ARGM-ADV >>ARGM-ADV
no > >
male <ARG1 <ARG1
to > >
fertilize < <
the > >
eggs <ARG1 <ARG1
,  
the > >
eggs >ARG1 >ARG1
will >ARGM-MOD >ARGM-MOD
aways >ARGM-ADV >ARGM-ADV
be > >
infertile <ARG2 <ARG2
. < <

if >> >>
you >>ARG0 >>ARG0
do > >
have >>>>ARGM-ADV >>>ARGM-ADV
a > >
male <ARG1 <ARG1
but >>> >>>
they >ARG1 >ARG1
are >> >>
not <ARGM-NEG <ARGM-NEG
in > >
the > >
same > >
cage <ARG2 <ARG2
or > >
breeding < <
but >> >>
you >ARG0 >ARG0
touch  <<
him <ARG1 <ARG1
then < >ARGM-ADV
her < >
she >ARG0 >ARG0
will >ARGM-MOD >ARGM-MOD
smell  
his > >
sent <ARG1 <ARG1
and >> >>
probably >ARGM-ADV >ARGM-ADV
lay <<< 
eggs <ARG1 <ARG1
.  

Hope  
she >ARG0 >ARG0
stops <ARG1 <ARG1
laying <ARG1 <ARG1
eggs <ARG1 <ARG1
because >>> 
she >ARG1 >ARG1
will >ARGM-MOD >ARGM-MOD
get <ARGM-CAU <<ARGM-CAU
really <ARG2 >ARGM-EXT
skinny <ARG2 <ARG2
!  

If >> >>
she >ARG0 >ARG0
continues  
! < <

Hope  
this >ARG0 >ARG0
helps <ARG1 <ARG1

I >ARG0 >ARG0
have  
24 > >
hrs <ARG1 <ARG1
in > >
San <ARGM-LOC <ARGM-LOC
Francisco < <
- <<< <<<
what >ARG2 >ARG2
are < <
the >> >
best >ARGM-ADJ >
sights <ARG1 <ARG1
to > >
see <ARGM-ADJ <
in > >
my > >
short > >
time <ARGM-TMP <ARGM-TMP
?  

I >ARG0 >>ARG1
have  >ARGM-LVB
a >> >>
day >ARGM-TMP >ARGM-TMP
stop > >
- > >
over <<ARG1 <ARGM-PRR
in > >
San <<ARGM-LOC <ARGM-LOC
Francisco < <
and >> >>
my > >
wife >ARG0 >ARG0
want  
to > >
see <ARG1 <ARG1
some <ARG1 <ARG1
of < <
the < <
key < <
sites < <
.  

We >>ARG1 >>ARG1
are > >
staying  
next <ARG3 <ARG3
to > >
the > >
airport >>ARG1 <ARG3
which >>R-ARG1 >>R-ARG1
is > >
located << <<
next <ARGM-LOC >
to < >
BARTrail < <ARGM-LOC
.  

We >ARG0 >ARG0
have  
limited > >
time <ARG1 <ARG1
What >ARG1 >ARG2
are >> <
the >> >
best >ARGM-ADJ >
sights <ARG2 <ARG1
to > >
see <ARGM-ADJ <
, << <
geiven >>> >>>
that >>> >>>
we >ARG0 >ARG0
only >ARGM-ADV >ARGM-ADV
have <<<ARGM-ADV <ARGM-ADV
a > >
short > >
time <ARG1 <ARG1
?  

( >> >>
We >ARG0 >ARG0
check  
in <ARG1 <ARGM-DIR
early > >
afternoon <ARGM-TMP <ARGM-TMP
and >> >>
we >ARG1 >ARG1
fly  
next > >
day <ARGM-TMP <ARGM-TMP
.  
)  

Hop  
onto >>> >
a >>> >
Hop >>> >
On <ARGM-PRD <ARGM-DIR
/ > >
Hop << <
Off <ARGM-PRD <
bus <<<ARG1 <<ARG2
.  <<<

It >ARG0 >ARG0
'll >ARGM-MOD >ARGM-MOD
take  
you <ARG1 <ARG1
to > >
all > >
the > >
major > >
sites <ARG3 <ARG3
( < <
GG < <
Bridge < <
, < <
Haight < <
, < <
Chinatown < <
, < <
etc < <
) < <
and >>> >>>
you >ARG1 >ARG1
can >ARGM-MOD >ARGM-MOD
get  
off <ARGM-ADV >
anyplace <ARG2 <ARGM-DIR
you >ARG0 >ARG0
want << <<
to > >
spend <ARG1 <ARG1
more > >
time <ARG1 <ARG1
at <ARGM-LOC <C-ARG3
.  

Go  
to > >
Goldstar.com <ARG4 <ARG4
and > >
get << <<
tickets <ARG1 <ARG1
for > >
about > >
a > >
third <ARG3 <ARG3
of > >
the > >
price < <
.  

alcatraz  
island  

Take >ARGM-LVB >ARGM-LVB
a >> >>
ferry >ARG1 >ARG1
ride <ARGM-PRR <ARGM-PRR
!!! <<< <<<

It >ARG1 >ARG1
's >> >>
an >> >>
amazing >ARGM-ADJ >ARGM-ADJ
experience <ARG2 <ARG2
! < <

Is >> >>
it <ARG1 <ARG1
better <ARG2 <ARG2
to > >
book <ARG1 <<ARG1
a > >
cruise <ARG1 <ARG1
online <ARGM-MNR <ARGM-MNR
or < <
by < <
a < <
travel < <
agent < <
?  

First > >
time >ARGM-TMP >ARGM-TMP
to > >
go < <
on > >
A > >
cruise <ARG1 <ARG1
any > >
and > >
all > >
info >>ARG1 >>ARG1
is > >
appreciated <<< 

Personally >>ARGM-ADV >>ARGM-ADV
, >>> >>>
I >>ARG0 >>ARG0
do >> >>
n't >ARGM-NEG >ARGM-NEG
find  
a > >
travel > >
agent <ARG1 <ARG1
to > >
be > >
of > >
value <<ARG1 <<ARG1
to < >
me < <ARGM-GOL
as >> >>
I >ARG1 >ARG1
am > >
willing <<<ARGM-CAU <<ARGM-CAU
to > >
put <ARG1 <ARG1
in < <
the > >
time <ARG1 <ARG1
doing <ARG1 <ARGM-PRD
research <ARGM-PRR <ARGM-PRR
on > >
the > >
internet <ARGM-MNR <ARGM-LOC
.  

I >>>ARG0 >>>ARG0
have >> >>
not >>ARGM-NEG >>ARGM-NEG
had >ARGM-LVB >ARGM-LVB
good >ARGM-ADJ >ARGM-ADJ
experience <ARGM-PRR <ARGM-PRR
with > >
travel > >
agents <ARG1 <ARG1
.  

They >>ARG1 >>ARG1
do >> >>
n't >ARGM-NEG >ARGM-NEG
seem  
to > >
know <C-ARG1 <C-ARG1
anything <ARG1 <ARG1
but > >
the > >
hype >>ARG1 >>ARG1
they >>ARG2 >>ARG2
are > >
told << <<
and > >
the > >
packages >>ARG2 >ARG1
they >ARG0 >ARG0
have << <<
available <ARG1 <ARG1
to > >
them <ARG1 <ARGM-GOL
.  

The > >
one > >
time >ARGM-TMP >ARGM-TMP
I >ARG0 >ARG0
actually >ARGM-ADV >ARGM-ADV
booked <<< <<<
through > >
a > >
travel > >
agent <ARGM-MNR <ARGM-MNR
I >>ARG0 >>ARG0
did >> >>
not >ARGM-NEG >ARGM-NEG
get  
all <ARG1 <ARG1
of > >
the > >
amenities >>ARG3 >>ARG2
I >>ARG0 >>ARG0
had > >
paid << <<
for <C-ARG3 <C-ARG3
.  

The > >
few > >
times >>ARGM-TMP >>ARGM-TMP
I >>ARG0 >>ARG0
have > >
consulted << <<
with > >
a > >
travel > >
agent <ARG1 <ARG1
I >ARG1 >ARG1
was > >
able <ARG2 <ARG2
to > >
find <ARG2 <ARG2
the > >
same <ARG1 <ARG1
for > >
less <ARGM-ADV <ARG3
on > >
my > >
own <ARGM-MNR <ARGM-MNR
,  <<<
and > <<<
more > <<<
options <C-ARG1 <<<
than > >>>
what >>ARG1 >>ARG1
they >>ARG0 >>ARG0
were > >
selling << <<<
.  

So >>ARGM-DIS >>ARGM-ADV
now >>ARGM-TMP >>ARGM-TMP
I >>ARG0 >>ARG0
do >> >>
not >ARGM-NEG >ARGM-NEG
bother  
with > >
them <ARG1 <ARG1
at > >
all <ARGM-EXT <ARGM-EXT
. <<< <<<

best >ARG1 >ARG1
is < 
using <ARG2 <ARG2
an > >
online > >
travel > >
agent <ARG1 <ARG1

My > >
Hamster >ARG0 >ARG0
escaped  
.... < <
NEED < <<
HELP <ARG1 <ARG1
NOW <<ARGM-TMP <ARGM-TMP
!? <<< 

okay >ARGM-DIS >ARGM-DIS
.... >> >>
I >ARG0 >ARG0
have  
a > >
dog <ARG1 <ARG1
and  >>>
my > >
mother >ARG1 >ARG1
is >>> >>
really >ARGM-EXT >
really >ARGM-EXT >ARGM-EXT
terrified <ARG2 <ARG2
of > >
hamsters <ARG0 <ARG1
.  

Well >>>ARGM-DIS >>ARGM-DIS
last > >
night >>>ARGM-TMP >>ARGM-TMP
while >> >>
I >>ARG0 >>ARG1
was > >
sleeping >ARGM-TMP >ARGM-TMP
, >> >>
my > >
hamster >ARG0 >ARG0
escaped  
from > >
his > >
cage <ARG1 <ARG1
. << <<

He >ARG1 >ARG1
is > >
in > >
my > >
room <ARG2 <ARG2
, > >
but > >
there > >
are < <
so > >
many > >
things <ARG1 <ARG1
inside < <
there < <
, << <<
I >>ARG0 >>ARG0
du >> >>
n >ARGM-NEG >ARGM-NEG
no  <<<
what >ARG1 >ARG1
to > >
do <ARG1 <ARG1
.  

I >ARG0 >ARG0
have  
lots <ARG1 <ARG1
of < <
containers < <
in > <
there <ARGM-LOC <
. <<< <<

Anybody >ARG0 >ARG0
give  
me <ARG2 <ARG2
ideas <ARG1 <ARG1
like < <
a < <
trap < <
or < <
something < <
? <<< <<<

Find  
him <ARG1 <ARG1
before >> >>
he >ARG0 >ARG0
finds <ARGM-TMP <ARGM-TMP
the > >
dog > >
food <ARG1 <ARG1
.  

I >>ARG0 >>ARG0
'm >> >>
not >ARGM-NEG >ARGM-NEG
kidding  
, < <
I >ARG0 >ARG0
once >ARGM-TMP >ARGM-TMP
lost <<< <<<
a > >
hamster <ARG1 <ARG1
in > >
my > >
house <ARGM-LOC <ARGM-LOC
3 > >
months > >
later >ARGM-TMP >ARGM-TMP
I >ARG0 >ARG0
walk  
down <ARG2 <ARG2
in > >
the > >
basement <ARG2 <ARG2
and >>> >>>
it >ARG1 >ARG1
was >> >>
as >ARGM-CXN >ARGM-CXN
big <ARG2 <ARG2
as > >
a > >
rat <C-ARGM-CXN <ARGM-CXN
.  

It >>>ARG0 >>>ARG0
had > >
been > >
eating  
dog > >
food <ARG1 <ARG1
the > >
whole > >
time <ARGM-TMP <ARGM-TMP
. <<< <<<

It >ARG1 >ARG1
was > >
huge <ARG2 <ARG2
and > >
scared < <
the > >
crap <ARG3 <ARG1
out > >
of > >
me <ARG1 <ARG2
. <<< <<<

Make  
sure <ARG1 <ARG1
he >ARG1 >>ARG1
is >> >>
n't <ARGM-NEG >ARGM-NEG
trapped <<<ARG1 <<ARG1
somewhere <<ARGM-LOC <ARG2
& > >
put  
a > >
bowl <ARG1 <ARG1
of < <
food < <
out <ARG2 <ARG2
.  

He >ARG1 >ARG1
will >ARGM-MOD >ARGM-MOD
come  
and > >
eat < <

Start  
cleaning <ARG1 <ARG1
and > >
start << <<
looking <ARG1 <ARG1
. <<< <<<

can >ARGM-MOD >ARGM-MOD
i >ARG0 >ARG0
have  
some > >
indoor > >
pet > >
ideas <ARG1 <ARG1
please <ARGM-DIS <ARGM-DIS
!!!!!!!!!!!!!? <<< <<<

i >ARG0 >ARG0
want  
a > >
small > >
indoor > >
pet <ARG1 <ARG1
that >>R-ARG1 >R-ARG1
my > >
mother >ARG0 >ARG0
will >ARGM-MOD >ARGM-MOD
let  
me <ARG1 <ARG1
have <ARG1 <ARG1
please >ARGM-DIS >ARGM-DIS
help  

i >ARG0 >ARG0
want  
something <ARG1 <ARG1
cheap < <
east < <
to > >
take >ARGM-LVB >ARGM-LVB
care <ARGM-PRR <ARGM-PRR
of <ARG1 <C-ARG1
and > >
something >ARG1 >ARG1
to >> >>
hopefully >ARGM-ADV >ARGM-ADV
fit << <<<
in > >
my > >
room <ARGM-LOC <ARG2

no > >
pet >ARG1 >ARG1
is >> >>
really >ARGM-EXT >ARGM-EXT
easy <ARG2 <ARG2
to > >
take <C-ARG1 >ARGM-LVB
care <ARGM-PRR <ARGM-PRR
of <ARG1 <C-ARG1
.  <<<

they >ARG0 >ARG0
all < <
need  
love <ARG1 <ARG1
and < <
attn < <
, < <
food < <
, < <
proper < <
surroundings < <
etc < <
. << <<

the > >
easiest > >
thing >ARG1 >ARG1
would >ARGM-MOD >ARGM-MOD
be > >
a > >
fish <ARG2 <ARG2
- < <
but >> >>
u >ARG0 >ARG0
need << <<
to > >
clean <ARG1 <ARG1
the > >
tank <ARG1 <ARG1
weekly <ARGM-TMP <ARGM-TMP
, > >
feed <<< <<<
it <ARG2 <ARG2
the > >
right > >
amt <ARGM-EXT <ARG1
, > 
etc <ARGM-ADV 
etc <ARGM-ADV 
x  

Having >ARG1 >ARG1
a > >
pet <ARG1 <ARG1
is >> >>
n't <ARGM-NEG <ARGM-NEG
easy <ARG2 <ARG2
. < <

You >ARG0 >ARG0
should >ARGM-MOD >ARGM-MOD
treat  
all > >
pets <ARG1 <ARG1
like > >
children <ARG2 <ARG2
. <<< <<<

They >ARG0 >ARG0
require  
a > >
lot <ARG1 <ARG1
of > >
attention < <
or >> >>
they >ARG1 >ARG1
get > 
fussy <ARG2 <ARG2
and > >
tear < <
stuff <ARG1 <ARG1
up <C-V <C-V
.  

If >> >>
you >ARG0 >ARG0
want >ARGM-ADV >ARGM-ADV
easy <ARG1 <ARG1
then >ARGM-ADV >ARGM-ADV
go  
with > >
a > >
gold > >
fish <ARG1 <ARGM-COM
or < <
hamster < <
. << <<

I >ARG0 >ARG0
would >ARGM-MOD >ARGM-MOD
go  
with > >
a > >
small > >
rodent <ARG1 <ARGM-COM
such < <
as < <
a < <
mouse < <
, < <
rat < <
, < <
hamster < <
or < <
gerbil < <
if >> >>
you >ARG0 >ARG0
want <ARGM-ADV <ARGM-ADV
something <ARG1 <ARG1
you >ARG0 >ARG0
can >ARGM-MOD >ARGM-MOD
handle <<< <<<
and > >
hold < <
.  

Fish >ARG1 >ARG1
are >> >>
probably <ARGM-ADV <ARGM-ADV
the > >
easiest <ARG2 <ARG2
to > >
take >ARGM-LVB >ARGM-LVB
care <ARGM-PRR <ARGM-PRR
of <C-ARG1 <C-ARG1
though <<<ARGM-DIS <<ARGM-ADV
.  

french  
male  
sensuality  
?  

I >>>ARG0 >>>ARG0
ve > >
been > >
dating  
a > >
man <ARG1 <ARG1
from < <
brittany < <
france < <
for > >
a > >
couple <ARGM-TMP <ARGM-TMP
of < <
months < <
now <ARGM-TMP <ARGM-TMP
.  

He >>ARG1 >>ARG1
's > >
been > >
away <ARG2 <ARG2
for > >
a > >
week <ARGM-TMP <ARGM-TMP
and >> >>
I >>ARG0 >>ARG0
was > >
thinking <<< <<<
of > >
waiting <ARG1 <ARG1
for > >
him <ARG2 <ARG2
in > >
his > >
apartment <ARGM-LOC <ARGM-LOC
wearing <ARGM-ADV <ARGM-ADV
only <ARGM-ADV >
his > >
dress > >
shirt <ARG1 <ARG1
.  

It >ARG1 >ARG1
s >>> >>>
still <ARGM-TMP <ARGM-TMP
a >> >>
fairly > >
new >ARGM-ADJ >ARGM-ADJ
relationship <ARG2 <ARG2
and >>> >>>
we >>>ARG0 >>>ARG0
have >> >>
nt >>ARGM-NEG >>ARGM-NEG
had >ARGM-LVB >ARGM-LVB
sex <ARGM-PRR <ARGM-PRR
yet <ARGM-TMP <ARGM-TMP
so >ARGM-ADV >ARGM-ADV
it >ARG1 >ARG1
s >>> >>>
kind <ARGM-ADV <ARGM-ADV
of < <
a >> >>
big >ARGM-ADJ >ARGM-ADJ
deal <ARG2 <ARG2
.  

I >>ARG0 >>ARG0
just >>ARGM-ADV >>ARGM-ADV
do >> >>
nt >ARGM-NEG >ARGM-NEG
want  
to > >
freak <ARG1 <ARG1
him <ARG1 <ARG1
out <C-V <C-V
or > >
make <<< <<
him <ARG1 <ARG1
feel <ARG1 <ARG1
uncomfortable <ARG1 <ARG1
.  

Is >> >>
it <ARG1 <ARG1
ok <ARG2 <ARG2
for >>> >>
a > >
woman >>ARG0 >>ARG0
in > <
french > <
culture >>ARGM-LOC <
to > >
make >ARGM-LVB <ARG1
the >> >>
first >ARGM-TMP >ARGM-TMP
move <ARGM-PRR <ARGM-PRR
?  

What >> >>ARG1
do >> >>
french > >
men >ARG0 >ARG0
find  
sexy <ARG1 <ARG1
? << <<

French > >
women >ARG1 >ARG1
are > >
the > >
ones <ARG2 <ARG2
to > >
say < <
yes <ARG1 <ARG1
, << 
the > >
way >ARGM-MNR >ARGM-MNR
we >ARG0 >ARG0
say <ARG1 <ARG1
it <ARG1 <ARG1
is >>> >>>
not <ARGM-NEG <ARGM-NEG
usually <ARGM-ADV <ARGM-TMP
as > >
straigthforward <ARG2 <ARG2
as >> >>
you >ARG0 >ARG0
propose << <<
to > >
do <ARG1 <ARG1
.  

Why >ARGM-CAU >ARGM-CAU
not >ARGM-NEG >ARGM-NEG
wait  
for > >
him <ARG2 <ARG2
in > >
a > >
sexy > >
dress <ARGM-ADV <ARGM-MNR
with > <
lunch <ARGM-ADV <
or < <
dinner < <
, < <
or < <
a < <
light < <
snack < <
at > <
his > <
house <ARGM-LOC <
.  <<<

And >> >ARGM-DIS
you >ARG0 >ARG0
take  
it <ARG1 <ARG1
up <ARGM-PRD <C-V
from > >
there <ARG2 <ARG2
.  

Just >ARGM-ADV >ARGM-ADV
make  
sure <ARG1 <ARG1
that >> >>
it >ARG1 >ARG1
is > >
a > >
light > >
meal <<ARG1 <<ARG1
with < <
little < <
alcohol < <
.  

rug >ARG1 >ARG1
works  
for > >
me <ARG2 <ARG2

Food >ARG1 >ARG1
is >> >>
always <ARGM-TMP <ARGM-TMP
good <ARG2 <ARG2

unique  
gifts  
and  
cards  

Great  
store  
great  
products  

I >ARG0 >ARG0
love  
the > >
meat <ARG1 <ARG1
! << <<

Lovley  
food  
and  
fab  
chips  

Best > >
place >ARGM-LOC >ARGM-LOC
to > >
sleep < <
!!!!!!! < <

best  
square  
slice  
around  
.  

Cheapest  
drinks  
in  
Keene  
!  

Over  
priced  
for  
Mexican  
food  

very  
miss  
informed  
people  
!!  

Simple  
,  
Quick  
take  
away  
.  

Wonderful  
staff  
and >> >>
great >ARGM-ADJ >ARGM-ADJ
service  
!!  

best  
place  
for  
snowboard  
eva  
.  

Good >ARGM-ADJ >ARGM-ADJ
, < <
friendly >ARGM-MNR <
, >> <
reasonable >ARGM-ADJ <
service <<< 

The > >
food >ARG1 >ARG1
tasted  
like > >
rat > >
feces <ARG2 <ARG2

beware  <<
they >ARG0 >ARG0
will >ARGM-MOD >ARGM-MOD
rip <<< <<<
u <ARG1 <ARG1
off <C-V <C-V

No >ARGM-NEG >ARGM-NEG
service  
.. < <
But < <
good < <
food < <
.. < <

Favorite  
DD  
spot  
in  
the  
area  
!  

A  
most  
outstanding  
,  
professional  
firm  
.  

Well >ARGM-MNR 
kept > 
facility <ARG1 
with < 
friendly < 
staff < <
. < 

Good  
food  
and  
coffee  
with  
a  
nice  
atmosphere  

Responsive  
, > >
kept  
me <ARG1 <ARG1
apprised <ARG2 <ARG2
of < >
status < <ARG2
.  

Whatever >ARG1 >ARG1
you >ARG0 >ARG0
order << <<
, >>> >>>
you >ARG0 >ARG0
will >ARGM-MOD >ARGM-MOD
LOVE  
! < <

Good  
quality  
Indian  
food  
in  
a  
pleasant  
environment  

High  
guality  
pup  
food  
at >> >>
a >> >>
good >ARGM-ADJ >ARGM-MNR
price  
.  

Horrible  
tap  
water  
.  

But >ARGM-DIS >>
no >ARGM-NEG >ARGM-NEG
other >ARGM-ADJ >ARGM-ADJ
complaints  
. < <

Easy >ARGM-MNR >ARGM-ADJ
registration  
, < <
helpful < <
staff < <
and < <
fun < <
teachers < <
! < <

Awesome  
bacon  
egg  
and  
cheese  
sandwich  
for  
breakfast  
.  

The > >
World > >
's > >
Fair > >
museum >ARG1 >ARG1
was >> >>
pretty >ARGM-EXT >ARGM-EXT
cool <ARG2 <ARG2
. < <

There > >
is  
no >ARGM-NEG >ARGM-NEG
delivery <ARG1 <ARG1
. <<< <<<

There > >
is  
no >ARGM-NEG >ARGM-NEG
delivery <ARG1 <ARG1
. <<< <<<

Great  
atmosphere  
,  
great  
food  
.  

Definitely  
a  
must  
.  

gone  >

library >ARG1 >ARG1
is > >
closed <ARG2 <ARG2
. < <

it >ARG1 >ARG1
is >> >>
now <ARGM-TMP <ARGM-TMP
bislas <ARG2 <ARG2
. < <

awesome  
bagels  

long  
lines  
on  
the  
weekends  
but  
worth  
it  

Some  
of  
the  
nicest  
people  
and  
very  
good  
work  
standards  

Bad  
food  
and >> >>
bad >ARGM-ADJ >ARGM-ADJ
service  
!  

Save  
yourself <ARG2 <ARG2
a > >
trip <ARG1 <ARG1
! <<< <<<

Blooming > 
onion <ARG0 
, < <
the > <
only > <
reason >ARGM-CAU <
to > >
visit < <
this > >
restaurant <ARG1 <ARG1
. <<< 

He >ARG1 >ARG1
's > >
great <ARG2 <ARG2
! < <

I >ARG0 >ARG0
wo >ARGM-MOD >ARGM-MOD
n't >ARGM-NEG >ARGM-NEG
go  
to > >
anyone <ARG4 <ARG4
else < <
. << <<

Fast  
and  
affordable  
.  

Great  
job  
master >ARGM-ADV >ARG0
keying  
our > >
building <ARG1 <ARG1
.  

Retired  

Dr >ARG0 >ARG1
Joseph < <
retired  
. < <

Dr. >ARG1 >ARG1
Dorn < <
is > >
his > >
backup <ARG2 <ARG2
. < <

Great  
Job  
!  

Thanks  
for > >
fixing <ARG2 <ARG2
my > >
garage > >
door <ARG1 <ARG1
A <<< 
++++++++++++++++++ <<< 

really >> 
amazing >> 
the >> >>
new >ARGM-ADJ >ARGM-ADJ
and < <
exciting < <
plays >ARG1 >ARG1
done <ARGM-PRD <ARGM-LVB
at > >
this > >
theatre <ARGM-LOC <ARGM-LOC
